// アイテム価格データ（item_db.txtのデータにオーバーライドされます）
//ID,Name,Jname,Price,Sell,Not_DC,Not_OC
1755,Arrow_of_Wind,風の矢,3,,,
1756,Stone_Arrow,岩石の矢,3,,,
1757,Immaterial_Arrow,無形の矢,3,,,
1758,Stun_Arrow,スタンアロー,3,,,
1759,Freezing_Arrow,氷の矢,3,,,
1760,Flash_Arrow,フラッシュアロー,3,,,
1761,Curse_Arrow,カースアロー,3,,,
1762,Rusty_Arrow,錆びた矢,3,,,
1763,Poison_Arrow,毒矢,3,,,
1764,Sharp_Arrow,鋭い矢,3,,,
1765,Orideon_Arrow,オリデオコンの矢,3,,,
1766,Arrow_of_Counter_Evil,破魔矢,500,,,
1767,Arrow_of_Shadow,影矢,3,,,
1768,Sleep_Arrow,スリープアロー,3,,,
1769,Mute_Arrow,サイレンスアロー,3,,,
1770,Iron_Arrow,鉄の矢,3,,,
1801,Waghnak,バグナウ,8000,,,
1802,Waghnak,バグナウ,8000,,,
1803,Knuckle_Duster,ナックルダスター,25000,,,
1804,Knuckle_Duster,ナックルダスター,25000,,,
1805,Hora,ホラ,32000,,,
1806,Hora,ホラ,32000,,,
1807,Fist,フィスト,53000,,,
1808,Fist,フィスト,53000,,,
1809,Claw,クロー,55000,,,
1810,Claw,クロー,55000,,,
1811,Finger,フィンガー,58000,,,
1812,Finger,フィンガー,58000,,,
1813,Kaiser_Knuckle,カイザーナックル,20,,,
1814,Berserk,ベルセルク,20,,,
1901,Violin,バイオリン,4000,,,
1902,Violin,バイオリン,4000,,,
1903,Mandolin,マンドリン,18000,,,
1904,Mandolin,マンドリン,18000,,,
1905,Lute,リュート,24500,,,
1906,Lute,リュート,24500,,,
1907,Guitar,ギター,47000,,,
1908,Guitar,ギター,47000,,,
1909,Harp,ハープ,62000,,,
1910,Harp,ハープ,62000,,,
1911,Gumoongoh,ゴムンゴ,54000,,,
1912,Gumoongoh,ゴムンゴ,54000,,,
1950,Rope,ロープ,2500,,,
1951,Rope,ロープ,2500,,,
1952,Line,ライン,12000,,,
1953,Line,ライン,12000,,,
1954,Wire,ワイヤー,17500,,,
1955,Wire,ワイヤー,17500,,,
1956,Rante,ランテ,32000,,,
1957,Rante,ランテ,32000,,,
1958,Tail,テイル,41000,,,
1959,Tail,テイル,41000,,,
1960,Whip,ホイップ,38000,,,
1961,Whip,ホイップ,38000,,,
1962,Lariat,ラリエット,20,,,
1963,Rapture_Rose,ラプチャーローズ,20,,,
1964,Chemeti,シュメティ,20,,,
2101,Guard,ガード,500,,,
2102,Guard,ガード,500,,,
2103,Buckler,バックラー,14000,,,
2104,Buckler,バックラー,14000,,,
2105,Shield,シールド,56000,,,
2106,Shield,シールド,56000,,,
2107,Mirror_Shield,ミラーシールド,60000,,,
2108,Mirror_Shield,ミラーシールド,60000,,,
2109,Memory_Book,メモライズブック,,,,
2110,,ホーリーガード,,,,
2111,,神の使者,,,,
2112,,初心者用ガード,,,,
2199,Ahura_Mazdah,アフラマズダー,,,,
2201,Sunglasses,サングラス,5000,,,
2202,Sunglasses,サングラス,5000,,,
2203,Glasses,グラス,4000,,,
2204,Glasses,グラス,4000,,,
2205,Diver_Goggles,ダイバーゴーグル,3500,,,
2206,Wedding_Veil,ヴェール,23000,,,
2207,Fancy_Flower,装飾用花,20,,,
2208,Ribbon,リボン,800,,,
2209,Ribbon,リボン,800,,,
2210,Hair_Band,ヘアバンド,500,,,
2211,Bandana,頭巾,400,,,
2212,Eye_Patch,眼帯,1000,,,
2213,Kitty_Band,猫耳のヘアバンド,20,,,
2214,Bunny_Band,ウサギのヘアバンド,20,,,
2215,Flower_Band,花のヘアバンド,20,,,
2216,Biretta,ビレタ,9000,,,
2217,Biretta,ビレタ,9000,,,
2218,Flu_Mask,マスク,300,,,
2219,Flu_Mask,マスク,300,,,
2220,Hat,ハット,1000,,,
2221,Hat,ハット,1000,,,
2222,Turban,丸いぼうし,4500,,,
2223,Turban,丸いぼうし,4500,,,
2224,Goggles,ゴーグル,10000,,,
2225,Goggles,ゴーグル,10000,,,
2226,Cap,キャップ,12000,,,
2227,Cap,キャップ,12000,,,
2228,Helm,ヘルム,44000,,,
2229,Helm,ヘルム,44000,,,
2230,Gemmed_Sallet,ジュエルヘルム,50000,,,
2231,Gemmed_Sallet,ジュエルヘルム,50000,,,
2232,Circlet,サークレット,7500,,,
2233,Circlet,サークレット,7500,,,
2234,Tiara,ティアラ,20,,,
2235,Crown,クラウン,20,,,
2236,Santa_Hat,サンタのぼうし,20,,,
2237,Bandit_Beard,顎ひげ,2,,,
2238,Moustache,口ひげ,2,,,
2239,Single_Glass,片目眼鏡,10000,,,
2240,Beard,ひげ,2,,,
2241,Grampa_Beard,白ひげ,5000,,,
2242,Purple_Glasses,高級サングラス,24000,,,
2243,Geek_Glasses,スピングラス,20000,,,
2244,Big_Ribbon,大きなリボン,15000,,,
2245,Sweet_Gent,スイートジェントル,15000,,,
2246,Golden_Gear,ゴールデンヘッドギア,20,,,
2247,Romantic_Gent,オールドスターロマンス,15000,,,
2248,Western_Grace,ウェスタングレイス,15000,,,
2249,Coronet,コロネット,20,,,
2250,Cute_Ribbon,リボンのヘアバンド,500,,,
2251,Monk_Hat,聖職者の帽子,30000,,,
2252,Wizard_Hat,ウィザードハット,20,,,
2253,Sunflower,装飾用ひまわり,20,,,
2254,Angel_Wing,天使のヘアバンド,20,,,
2255,Evil_Wing,悪魔のヘアバンド,20,,,
2256,Majestic_Goat,マジェスティックゴート,20,,,
2257,Snow_Horn,真っ白いツノ,20,,,
2258,Spiky_Band,シャープヘッドギア,20,,,
2259,Mini_Propeller,プロペラ,20,,,
2260,Mini_Glasses,ミニグラス,28000,,,
2261,Army_Cap,プロンテラ軍帽,20,,,
2262,Pierrot_Nose,ピエロの鼻,20,,,
2263,Zoro_Masque,義賊の眼帯,20,,,
2264,Munak_Hat,ムナック帽,20,,,
2265,Gangster_Mask,デモ用のマスク,20,,,
2266,Iron_Cain,アイアンケイン,20,,,
2267,Cigar,タバコ,20,,,
2268,Pipe,パイプタバコ,20,,,
2269,Romantic_Flower,花びら,20,,,
2270,Romantic_Leaf,草の葉,20,,,
2271,Jack_a_Dandy,頭眼鏡,45000,,,
2272,Stop_Post,停止表示板,20,,,
2273,Doctor_Band,医者のヘアバンド,20,,,
2274,Ghost_Bandana,亡者のヘアバンド,20,,,
2275,Red_Bandana,バンダナ,20,,,
2276,Eagle_Eyes,睨む目,20,,,
2277,Nurse_Cap,看護帽,20,,,
2278,Mr._Smile,スマイルマスク,8000,,,
2279,Bomb_Wick,導火線,20,,,
2280,Sakkat,笠,20,,,
2281,Opera_Masque,オペラ仮面,8000,,,
2282,Heaven_Ring,魂のリング,20,,,
2283,Ear_Muffs,耳当て,20,,,
2284,Antler,鹿の角,20,,,
2285,Apple_o'_Archer,名射手のりんご,20,,,
2286,Elven_Ears,妖精の耳,20,,,
2287,Pirate_Bandana,海賊の頭巾,20,,,
2288,Mr._Scream,スクラッチマスク,20,,,
2289,Poo_Poo_Hat,あれ,20,,,
2290,Funeral_Hat,葬式用の帽子,3000,,,
2291,Masquerade,蝶の仮面,20,,,
2292,Welding_Mask,溶接マスク,20,,,
2293,Pretend_Murdered,演劇の小道具,20,,,
2294,Stellar,スターダスト,20,,,
2295,Blinker,目隠し,1500,,,
2296,Binoculars,望遠鏡,20,,,
2297,Goblini_Mask,ゴブリン族の仮面,20,,,
2298,Green_Feeler,緑の觸角,20,,,
2299,Orc_Helm,オーク族のヘルム,20,,,
2301,Cotton_Shirts,コットンシャツ,10,,,
2302,Cotton_Shirts,コットンシャツ,10,,,
2303,Jacket,レザージャケット,200,,,
2304,Jacket,レザージャケット,200,,,
2305,Adventurer's_Suit,アドベンチャースーツ,1000,,,
2306,Adventurer's_Suit,アドベンチャースーツ,1000,,,
2307,Mantle,メントル,10000,,,
2308,Mantle,メントル,10000,,,
2309,Coat,ロングコート,22000,,,
2310,Coat,ロングコート,22000,,,
2311,Mink_Coat,ミンクのコート,50000,,,
2312,Padded_Armor,アーマー,48000,,,
2313,Padded_Armor,アーマー,48000,,,
2314,Chain_Mail,メイル,65000,,,
2315,Chain_Mail,メイル,65000,,,
2316,Full_Plate,プレート,80000,,,
2317,Full_Plate,プレート,80000,,,
2318,Lord's_Clothes,ロードクロース,20,,,
2319,Glittering_Jacket,グリッタリングクロース,20,,,
2320,Formal_Suit,フォーマルスーツ,20,,,
2321,Silk_Robe,シルクローブ,8000,,,
2322,Silk_Robe,シルクローブ,8000,,,
2323,Scapulare,スケーピューラ,6500,,,
2324,Scapulare,スケーピューラ,6500,,,
2325,Saint's_Robe,セイントローブ,54000,,,
2326,Saint's_Robe,セイントローブ,54000,,,
2327,Holy_Robe,ホーリーローブ,20,,,
2328,Wooden_Mail,ウドゥンメイル,5500,,,
2329,Wooden_Mail,ウドゥンメイル,5500,,,
2330,Tights,タイツ,71000,,,
2331,Tights,タイツ,71000,,,
2332,Silver_Robe,シルバーローブ,7000,,,
2333,Silver_Robe,シルバーローブ,7000,,,
2334,Mage_Coat,マジックコート,20,,,
2335,Thief_Clothes,シーフクロース,74000,,,
2336,Thief_Clothes,シーフクロース,74000,,,
2337,Ninja_Suit,忍者ス－ツ,20,,,
2338,Wedding_Dress,ウェディングドレス,43000,,,
2339,Pantie,ブリーフ,1000,,,
2340,,初心者用胸当て,,,,
2341,,フルプレート,,,,
2342,,フルプレート,,,,
2343,,キャスティングローブ,,,,
2344,,[ルシウス] 火山の激しさ,,,,
2345,,[ルシウス] 火山の激しさ,,,,
2346,,[シャピニハ] 海の叫び,,,,
2347,,[シャピニハ] 海の叫び,,,,
2348,,[エベシ] 嵐のうねり,,,,
2349,,[エベシ] 嵐のうねり,,,,
2350,,[クレイトス] 大地の裂け目,,,,
2351,,[クレイトス] 大地の裂け目,,,,
2352,,初心者用忍者スーツ,,,,
2401,Sandals,サンダル,400,,,
2402,Sandals,サンダル,400,,,
2403,Shoes,シューズ,3500,,,
2404,Shoes,シューズ,3500,,,
2405,Boots,ブーツ,18000,,,
2406,Boots,ブーツ,18000,,,
2407,Crystal_Pumps,ガラスの靴,20,,,
2408,Ball'n'Chain,足鎖,5000,,,
2409,Highheels,ハイヒール,8500,,,
2410,Sleipnir,スレイプニール,,,,
2411,,グリーブ,,,,
2412,,グリーブ,,,,
2413,,安全靴,,,,
2414,,初心者用ビーチサンダル,,,,
2501,Hood,フード,1000,,,
2502,Hood,フード,1000,,,
2503,Muffler,マフラー,5000,,,
2504,Muffler,マフラー,5000,,,
2505,Manteau,マント,32000,,,
2506,Manteau,マント,32000,,,
2507,Cape_of_Old_Marquess,昔の領主のマント,20,,,
2508,Ragamuffin_Manteau,ぼろマント,20,,,
2509,,サバイバルマント,,,,
2510,,初心者用フード,,,,
2601,Ring,リング,30000,,,
2602,Earring,イヤリング,30000,,,
2603,Necklace,ネックレス,30000,,,
2604,Glove,グローブ,30000,,,
2605,Brooch,ブローチ,30000,,,
2607,Clip,クリップ,30000,,,
2608,Rosary,ロザリー,15000,,,
2609,Skull_Ring,骸骨の指輪,10000,,,
2610,Gold_Ring,金の指輪,30000,,,
2611,Silver_Ring,銀の指輪,20000,,,
2612,Flower_Ring,花の指輪,1500,,,
2613,Diamond_Ring,ダイヤの指輪,45000,,,
2614,Eye_of_Dullahan,デュラハンアイ,90000,,,
2615,Safety_Ring,セイフティリング,75000,,,
2616,Critical_Ring,クリティカルリング,75000,,,
2617,Celebrant's Mitten,神官の手袋,20,,,
2618,Matyr's_Leash,マタの首輪,20,,,
2619,Bow_Thimble,弓用の指貫,30000,,,
2620,Rogue's_Treasure,盗賊の指輪,30000,,,
2621,Ring,リング,30000,,,
2622,Earring,イヤリング,30000,,,
2623,Necklace,ネックレス,30000,,,
2624,Glove,グローブ,30000,,,
2625,Brooch,ブローチ,30000,,,
2626,Rosary,ロザリオ,15000,,,
2627,Belt,ベルト,20000,,,
2628,Novce_Armlet,ノービスアミュレット,400,,,
2629,Megingjard,メギンギョルド,,,,
2630,Brisingamen,ブリーシンガメン,,,,
2631,,アニバーサリーリング,,,,
4001,Poring_Card,ポリンカード,20,,,
4002,Fabre_Card,ファブルカード,20,,,
4003,Pupa_Card,プパカード,20,,,
4004,Drops_Card,ドロップスカード,20,,,
4005,Santa_Poring_Card,サンタポリンカード,20,,,
4006,Lunatic_Card,ルナティックカード,20,,,
4007,Pecopeco_Egg_Card,ペコペコの卵カード,20,,,
4008,Picky_Card,ピッキカード,20,,,
4009,Chonchon_Card,チョンチョンカード,20,,,
4010,Willow_Card,ウィローカード,20,,,
4011,Picky_Egg_Card,ピッキカード,20,,,
4012,Thiefbug_Egg_Card,盗蟲の卵カード,20,,,
4013,Andre_Egg_Card,アンドレの卵カード,20,,,
4014,Roda_Frog_Card,ロッダフロッグカード,20,,,
4015,Condor_Card,コンドルカード,20,,,
4016,Thief_Bug_Card,盗蟲カード,20,,,
4017,Savage_Bebe_Card,サベージベベカード,20,,,
4018,Andre_Larva_Card,アンドレの幼虫カード,20,,,
4019,Hornet_Card,ホーネットカード,20,,,
4020,Familiar_Card,ファミリアカード,20,,,
4021,Rocker_Card,ロッカーカード,20,,,
4022,Spore_Card,スポアカード,20,,,
4023,Baby_Desertwolf_Card,子デザートウルフカード,20,,,
4024,Plankton_Card,プランクトンカード,20,,,
4025,Skeleton_Card,スケルトンカード,20,,,
4026,Female_Thiefbug_Card,雌盗蟲カード,20,,,
4027,Kukre_Card,ククレカード,20,,,
4028,Tarou_Card,タロウカード,20,,,
4029,Wolf_Card,ウルフカード,20,,,
4030,Mandragora_Card,マンドラゴラカード,20,,,
4031,Pecopeco_Card,ペコペコカード,20,,,
4032,Ambernite_Card,アンバーナイトカード,20,,,
4033,PoPoring_Card,ポポリンカード,20,,,
4034,Wormtail_Card,ワームテールカード,20,,,
4035,Hydra_Card,ヒドラカード,20,,,
4036,Muka_Card,ムカーカード,20,,,
4037,Snake_Card,スネイクカード,20,,,
4038,Zombie_Card,ゾンビカード,20,,,
4039,Stainer_Card,スタイナーカード,20,,,
4040,Creamy_Card,クリーミーカード,20,,,
4041,Coco_Card,コーコーカード,20,,,
4042,Steel_Chonchon_Card,スチールチョンチョンカード,20,,,
4043,Andre_Card,アンドレカード,20,,,
4044,Smokie_Card,スモーキーカード,20,,,
4045,Horn_Card,ホルンカード,20,,,
4046,Martin_Card,マーティンカード,20,,,
4047,Ghostring_Card,ゴーストリングカード,20,,,
4048,Poison_Spore_Card,ポイズンスポアカード,20,,,
4049,Vadon_Card,バドンカード,20,,,
4050,Male_Thiefbug_Card,雄盗蟲カード,20,,,
4051,Yoyo_Card,ヨーヨーカード,20,,,
4052,Elder_Willow_Card,エルダーウィローカード,20,,,
4053,Vitata_Card,ビタタカード,20,,,
4054,Angelring_Card,エンジェリングカード,20,,,
4055,Marina_Card,マリナカード,20,,,
4056,Dustiness_Card,ダスティネースカード,20,,,
4057,Metaller_Card,メタルラカード,20,,,
4058,Thara_Frog_Card,タラフロッグカード,20,,,
4059,Soldier_Andre_Card,兵隊アンドレカード,20,,,
4060,Goblin_Card,ゴブリンカード,20,,,
4061,Cornutus_Card,カナトゥスカード,20,,,
4062,Anacondaq_Card,アナコンダクカード,20,,,
4063,Caramel_Card,キャラメルカード,20,,,
4064,Zerom_Card,ゼロムカード,20,,,
4065,Kaho_Card,カホカード,20,,,
4066,Orc_Worrier_Card,オークウォリアーカード,20,,,
4067,Megalodon_Card,メガロドンカード,20,,,
4068,Scorpion_Card,スコーピオンカード,20,,,
4069,Drainliar_Card,ドレインリアーカード,20,,,
4070,Eggyra_Card,エギラカード,20,,,
4071,Orc_Zombie_Card,オークゾンビカード,20,,,
4072,Golem_Card,ゴーレムカード,20,,,
4073,Pirate_Skel_Card,パイレーツスケルカード,20,,,
4074,Bigfoot_Card,ビックフットカード,20,,,
4075,Argos_Card,アルゴスカード,20,,,
4076,Magnolia_Card,白蓮玉カード,20,,,
4077,Phen_Card,フェンカード,20,,,
4078,Savage_Card,サベージカード,20,,,
4079,Mantis_Card,マンティスカード,20,,,
4080,Flora_Card,フローラカード,20,,,
4081,Hode_Card,ホードカード,20,,,
4082,Desert_Wolf_Card,デザートウルフカード,20,,,
4083,Rafflesia_Card,ラフレシアカード,20,,,
4084,Marine_Sphere_Card,マリンスフィアーカード,20,,,
4085,Orc_Skeleton_Card,オークスケルトンカード,20,,,
4086,Soldier_Skeleton_Card,ソルジャースケルトンカード,20,,,
4087,Giearth_Card,ガイアスカード,20,,,
4088,Frilldora_Card,フリルドラカード,20,,,
4089,Swordfish_Card,ソードフィッシュカード,20,,,
4090,Munak_Card,ムナックカード,20,,,
4091,Cobold_Card,コボルドカード,20,,,
4092,Skel_Worker_Card,スケルワーカーカード,20,,,
4093,Obeaune_Card,オボンヌカード,20,,,
4094,Archer_Skeleton_Card,アーチャースケルトンカード,20,,,
4095,Mars_Card,マルスカード,20,,,
4096,Zenorc_Card,ゼノークカード,20,,,
4097,Matyr_Card,マーターカード,20,,,
4098,Dokkaebi_Card,ドケビカード,20,,,
4099,Pasana_Card,パサナカード,20,,,
4100,Sohee_Card,ソヒーカード,20,,,
4101,Sandman_Card,サンドマンカード,20,,,
4102,Whisper_Card,ウィスパーカード,20,,,
4103,Horong_Card,ホロンカード,20,,,
4104,Requiem_Card,レクイエムカード,20,,,
4105,Marc_Card,マルクカード,20,,,
4106,Mummy_Card,マミーカード,20,,,
4107,Verit_Card,ベリットカード,20,,,
4108,Mist_Card,ミストカード,20,,,
4109,Zakk_Card,ジャックカード,20,,,
4110,Ghoul_Card,グールカード,20,,,
4111,Strouf_Card,ストラウフカード,20,,,
4112,Marduk_Card,マルドゥークカード,20,,,
4113,Marionette_Card,マリオネットカード,20,,,
4114,Argiope_Card,アルギオペカード,20,,,
4115,Hunter_Fly_Card,ハンターフライカード,20,,,
4116,Isis_Card,イシスカード,20,,,
4117,Sidewinder_Card,サイドワインダーカード,20,,,
4118,Petite_Card,プティットカード,20,,,
4119,Bathory_Card,バースリーカード,20,,,
4120,Petite_Card,プティットカード,20,,,
4121,Phreeoni_Card,フリオニカード,20,,,
4122,Deviruchi_Card,デビルチカード,20,,,
4123,Eddga_Card,エドガカード,20,,,
4124,Medusa_Card,メドゥーサカード,20,,,
4125,Deviace_Card,デビアスカード,20,,,
4126,Minorous_Card,ミノタウロスカード,20,,,
4127,Nightmare_Card,ナイトメアカード,20,,,
4128,Golden_Thiefbug_Card,黄金蟲カード,20,,,
4129,Bapho_Jr._Card,バフォメットジュニアカード,20,,,
4130,Scorpion_King_Card,スコーピオンキングカード,20,,,
4131,Moonlight_Flower_Card,月夜花カード,20,,,
4132,Mistress_Card,ミストレスカード,20,,,
4133,Raydric_Card,レイドリックカード,20,,,
4134,Dracula_Card,ドラキュラカード,20,,,
4135,Orc_Lord_Card,オークロードカード,20,,,
4136,Khalitzburg_Card,カーリッツバーグカード,20,,,
4137,Drake_Card,ドレイクカード,20,,,
4138,Anubis_Card,アヌビスカード,20,,,
4139,Joker_Card,ジョーカーカード,20,,,
4140,Abysmal_Knight_Card,深淵の騎士カード,20,,,
4141,Evil_Druid_Card,イビルドルイドカード,20,,,
4142,Doppelganger_Card,ドッペルゲンガーカード,20,,,
4143,Orc_Hero_Card,オークヒーローカード,20,,,
4144,Osiris_Card,オシリスカード,20,,,
4145,Berzebub_Card,ヴェルゼブブカード,20,,,
4146,Maya_Card,マヤーカード,20,,,
4147,Baphomet_Card,バフォメットカード,20,,,
4148,Pharaoh_Card,ファラオカード,20,,,
5001,Headset,ヘッドフォン,20,,,
5002,Jewel_Crown,ジュエルクラウン,20,,,
5003,Joker_Jester,ピエロの帽子,20,,,
5004,Oxygen_Mask,酸素マスク,20,,,
5005,Gas_Mask,ガスマスク,20,,,
5006,Machoman's_Glasses,ハートファンデーション,36000,,,
5007,Grand_Circlet,ロードサークレット,20,,,
5008,Puppy_Love,仮初めの恋,20,,,
5009,Safety_Helmet,工事帽,20,,,
5010,Indian_Fillet,インディアンのヘアバンド,20,,,
5011,Aerial,アンテナ,20,,,
5012,Ph.D_Hat,学者帽,20,,,
5013,Lord_Kaho's_Horn,ロードカホの角,20,,,
5014,Fin_Helm,えらヘルム,20,,,
5015,Egg_Shell,装飾用卵殻,20,,,
5016,Boys_Cap,学生帽,20,,,
5017,Bone_Helm,ボーンヘルム,20,,,
5018,Feather_Bonnet,羽毛帽子,20,,,
5019,Corsair,コルセア,20,,,
5020,Kafra_Band,カプラヘアバンド,20,,,
5021,Money_Loser's_Grief,お金を失った者の心,,,,
5022,Hat_of_the_Sun_God,太陽神の兜,,,,
5023,Parcel_Hat,風呂敷包み,,,,
5024,Cake_Hat,ケーキ帽,,,,
5025,Helm_of_Angel,天使の兜,,,,
5026,Chef_Hat,コック帽,,,,
5027,Mage_Hat,とんがり帽子,,,,
5028,Candle,ろうそく,,,,
5029,Spore_Hat,スポア帽,,,,
5030,Panda_Hat,パンダ帽,,,,
5031,Mine_Hat,鉱山ヘルメット,,,,
5032,Sunday_Hat,おしゃれな帽子,,,,
5033,Raccon_Hat,たぬき帽,,,,
5034,Bulb_Band,電球のヘアバンド,,,,
5035,Poring_Hat,ポリン帽,,,,
5036,Cross_Hat,十字架のヘアバンド,,,,
5037,Nut_Shell,木の実,,,,
5038,Hat_of_Petite_Diablo,子悪魔帽,,,,
5039,Ranbow_Eggshell,まだら卵殻,,,,
5040,Blush,ほお紅,,,,
5041,Heart_Hairpin,ハートのヘアピン,,,,
5042,Bao_Bao,シニョンキャップ,,,,
5043,Phantom_of_Opera,ファントムマスク,,,,
5044,Wing_of_Diablo,悪魔の羽,,,,
5045,Magician_Hat,シルクハット,,,,
5046,Bongun_Hat,ボンゴン帽,,,,
5047,Fashionable_Glasses,ファッションサングラス,,,,
5048,Cresent_Hairpin,三日月のヘアピン,,,,
5049,Stripe_Hairband,縞のバンダナ,,,,
5050,Wonder_Nutshell,神秘の木の実,,,,
5051,Bell_of_Pussycat,猫鈴,,,,
5052,Blue_Hairband,青いバンダナ,,,,
5053,Sphinx_Hat,スフィンクス帽,,,,
5054,,アサシンマスク,,,,
5055,,初心者用偽卵殻,,,,
7001,Mould_Powder,カビの粉,680,,,
7002,Ogre_Tooth,オーガの牙,658,,,
7003,Anolian_Skin,アノリアンの皮膚,928,,,
7004,Mud_Lump,ドロの塊,876,,,
7005,Skull,ドクロ,1294,,,
7006,Wing_of_Red_Bat,赤いコウモリの翼,168,,,
7007,Claw_of_Rat,おおネズミの爪,748,,,
7008,Stiff_Horn,めちゃ硬い角,636,,,
7009,Glitter_Shell,華麗な皮,528,,,
7010,Tail_of_Steel_Scorpion,鋼鉄のようなサソリの尻尾,548,,,
7011,Claw_of_Monkey,猿の爪,466,,,
7012,Tough_Scalelike_Stem,堅い鱗の茎,412,,,
7013,Coral_Reef,サンゴ,772,,,
7014,Old_Portrait,古いポートレート,1500,,,
7015,Bookclip_in_Memory,追憶のしおり,3000,,,
7016,Spoon_Stub,古いスプーン,2500,,,
7017,Executioner's_Mitten,執行人の手袋,4500,,,
7018,Young_Twig,小さい枝,50,,,
7019,Loki's_Whispers,ロキのささやき,20,,,
7020,Mother's_Nightmare,母さんの悪夢,20,,,
7021,Foolishness_of_the_Blind,盲人の愚かさ,20,,,
7022,Old_Hilt,古い柄,150,,,
7023,Blade_Lost_in_Darkness,闇に沈んだ刃,12000,,,
7024,Bloody_Edge,血に染まった刃,10000,,,
7025,Lucifer's_Lament,魔王の嘆き,30000,,,
7026,Key_of_Clock_Tower,時計塔のカギ,0,,,
7027,Key_of_Underground,時計塔地下のカギ,0,,,
7028,Invite_for_Duel,対戦招待券,0,,,
7029,Admission_for_Duel,対戦観覧券,0,,,
7030,Claw_of_Desert_Wolf,砂漠狼の爪,208,,,
7031,Old_Frying_Pan,古いフライパン,196,,,
7032,Piece_of_Egg_Shell,割れた卵のかけら,168,,,
7033,Poison_Spore,毒キノコの胞子,114,,,
7034,Red_Socks_with_Holes,穴が開いている赤い靴下,100,,,
7035,Matchstick,マッチ,200,,,
7036,Fang_of_Hatii,ハティーの牙,350,,,
7037,Coupon,整理券,2000,,,
7038,Yarn,毛糸,,,,
7039,Newbie_Tag,初心者の名札,,,,
7040,Megaphone,メガホン,,,,
7041,Fine_Grit,きれいな小石,,,,
7042,Leather_Bag_of_Infinity,底なし皮袋,,,,
7043,Fine_Sand,きれいな砂,,,,
7044,Vigorgra,精力剤,,,,
7045,Magic_Paint,魔法の塗料,,,,
7046,Cart_Parts,カートのパーツ,,,,
7047,Alice's_Apron,アリスのエプロン,,,,
7048,Talon_of_Griffon,グリフォンの爪,,,,
7049,Stone,石,,,,
7050,Cotton_Mat,木綿の敷物,,,,
7051,Silk_Mat,シルクの敷物,,,,
7052,Wasted_Magazine,古雑誌,,,,
7053,Cyfar,サイファー,,,,
7054,Brigan,ブリガン,,,,
7055,Animal_Poop,動物のあれ,,,,
7056,Payment_Statement_for_Kafra_Employee,カプラ職員の月給明細書,,,,
7057,Gjallar,ギャラルホルン,,,,
7058,Gleipnir,グレイプニール,,,,
7059,Free_Ticket_for_Kafra_Storage,カプラ倉庫無料利用券,,,,
7060,Free_Ticket_for_Kafra_Transportation,カプラワープ無料利用券,,,,
7061,Free_Ticket_for_the_Cart_Service,カプラカート無料利用券,,,,
7062,Broken_Turtle_Shell,亀の甲羅,,,,
7063,Soft_Feather,柔らかい羽毛,,,,
7064,Wing_of_Dragonfly,とんぼの羽,,,,
7065,Sea-otter_Fur,ラッコの毛皮,,,,
7066,Ice_Cubic,氷片,,,,
7067,Stone_Fragment,石片,,,,
7068,Burnt_Tree,燃えた木,,,,
7069,Destroyed_Armor,壊れた鎧,,,,
7070,Broken_Shell,割れた甲羅,,,,
7071,Tattered_Clothes,ぼろぼろの服,,,,
7072,Old_Shuriken,さびた手裏剣,,,,
7073,Freyja's_Jewel,フレイアの宝石,,,,
7074,Thor's_Guntlet,トールのグローブ,,,,
7075,Iron_Maiden,アイアンメイデン,,,,
7076,Wheel_of_the_Unknown,未知の歯車,,,,
7077,Silver_Ornament,銀の装飾,,,,
7078,Wrath_of_Valkyrie,ヴァルキリーの怒り,,,,
7079,Feather_of_Angel_Wing,天使の羽毛,,,,
7080,Tread_of_Cat,猫の足音,,,,
7081,Woman's_Moustache,女人のひげ,,,,
7082,Root_of_Stone,石の根,,,,
7083,Spirit_of_Fish,魚の魂,,,,
7084,Sputum_of_Bird,鳥の唾,,,,
7085,Sinew_of_Bear,熊の筋,,,,
7086,Amblem_of_the_Sun_God,太陽神の象徴,,,,
7087,Breath_of_Spirit,魂の息吹,,,,
7088,Snow_Crystal,雪の結晶,,,,
7089,Omen_of_Tempest,嵐の徴兆,,,,
7090,Ripple,静かな波,,,,
7091,Billow,押し寄せる波,,,,
7092,Drifting_Air,流れる空気,,,,
7093,,歯車,,,,
7094,,未知の欠片,,,,
7095,,壊れた金属の欠片,,,,
7096,,冷めた溶岩,,,,
7097,,燃えている心臓,,,,
7098,,火種,,,,
7099,,古い魔法陣,,,,
7100,,鋭い葉っぱ,,,,
7101,,ペコペコの羽,,,,
7102,,悪夢,,,,
7103,,中身のわからない瓶,,,,
7104,,偽天使の羽,,,,
7105,,偽天使の輪,,,,
7106,,山羊の角,,,,
7107,,山羊の毛皮,,,,
7108,,壊れた盾の欠片,,,,
7109,,輝く槍の穂先,,,,
7110,,壊れた剣,,,,
7111,,なめらかな紙,,,,
7112,,不気味な紙片,,,,
7113,,壊れた錫杖,,,,
7114,,ツタンカーメンマスク,,,,
7115,,ハーピーの羽,,,,
7116,,ハーピーの爪,,,,
7117,,破れた魔法書,,,,
7118,,破れた巻物,,,,
7119,,菌糸,,,,
7120,,燃えている馬の蹄,,,,
7121,,蜜の瓶,,,,
